prompt_id,variant_type,prompt_zh,seed,image_path,generated_success,runtime_seconds,needs_human_review,visible_binding_failure,observation,generated_success_numeric,scene_id,category,variant_type_spec,prompt_zh_spec,relation,expected_objects_json,absent_objects_json,language,language_name,generated_success_bool,positive_prompt,prompt_char_len,positive_clip_tokens,clip_tokens_over_77,clip_token_excess
S09_base,base,एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_base_seed2026051801_00001_.png,True,6.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,base,एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",56,66,False,0
S09_base,base,एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_base_seed2026051802_00001_.png,True,6.038,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,base,एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",56,66,False,0
S09_synonym,synonym,कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_synonym_seed2026051801_00001_.png,True,6.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,synonym,कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",82,95,True,18
S09_synonym,synonym,कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_synonym_seed2026051802_00001_.png,True,6.043,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,synonym,कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"कृपया एक सरल चित्र बनाएं: एक नीली नाव और एक पीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",82,95,True,18
S09_word_order,word_order,एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_word_order_seed2026051801_00001_.png,True,6.033,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,word_order,एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।, clean simple composition, best quality",55,63,False,0
S09_word_order,word_order,एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_word_order_seed2026051802_00001_.png,True,6.038,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,word_order,एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक पीला सूरज के साथ एक नीली नाव दिखाई दे। पक्षी न दिखे।, clean simple composition, best quality",55,63,False,0
S09_attribute_swap,attribute_swap,एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_attribute_swap_seed2026051801_00001_.png,True,6.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,attribute_swap,एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",56,66,False,0
S09_attribute_swap,attribute_swap,एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_attribute_swap_seed2026051802_00001_.png,True,6.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,attribute_swap,एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।,none,"[{""name"": ""船"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"एक पीली नाव और एक नीला सूरज साथ दिखाई दें। पक्षी न दिखे।, clean simple composition, best quality",56,66,False,0
S09_negation_rephrase,negation_rephrase,कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_negation_rephrase_seed2026051801_00001_.png,True,6.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,negation_rephrase,कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।, clean simple composition, best quality",59,71,False,0
S09_negation_rephrase,negation_rephrase,कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_negation_rephrase_seed2026051802_00001_.png,True,6.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,negation_rephrase,कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",hi,Hindi,True,"कृपया पक्षी न बनाएं; केवल एक नीली नाव और एक पीला सूरज रखें।, clean simple composition, best quality",59,71,False,0
S10_base,base,एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_base_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,base,एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।,above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",hi,Hindi,True,"एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।, clean simple composition, best quality",47,57,False,0
S10_base,base,एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_base_seed2026051802_00001_.png,True,6.04,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,base,एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।,above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",hi,Hindi,True,"एक लाल छाता एक भूरी बेंच के ऊपर है। कार न दिखे।, clean simple composition, best quality",47,57,False,0
S10_synonym,synonym,कृपया एक सरल चित्र बनाएं: एक लाल छाता एक भूरी बेंच के ऊपर ओर है। कार न दिखे।,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_synonym_seed2026051801_00001_.png,True,6.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,synonym,कृपया एक सरल चित्र बनाएं: एक लाल छाता एक भूरी बेंच के ऊपर ओर है। कार न दिखे।,above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",hi,Hindi,True,"कृपया एक सरल चित्र बनाएं: एक लाल छाता एक भूरी बेंच के ऊपर ओर है। कार न दिखे।, clean simple composition, best quality",76,89,True,12
